combo,se,sp,uhr,eff,n,dataset_id,beta_py,se_py,beta_r,se_r,abs_beta_diff,abs_se_diff
1,1.0,1.0,1.0,0.85,5000,12,-0.238041949160467,0.0412656951164134,-0.238042245833236,0.0412374136852665,2.9667276899014716e-07,2.828143114690096e-05
1,1.0,1.0,1.0,0.85,5000,13,-0.1640193538631955,0.0404867868019443,-0.164019353138929,0.0404790258218604,7.242664801232479e-10,7.760980083898472e-06
1,1.0,1.0,1.0,0.85,5000,14,-0.1570326298609164,0.0408376019400889,-0.157032629176342,0.0408173916696716,6.845743971695128e-10,2.0210270417299336e-05
1,1.0,1.0,1.0,0.85,5000,15,-0.2062497233906879,0.0404850767040244,-0.206249518696366,0.0406643604870208,2.0469432188141568e-07,0.0001792837829963992
1,1.0,1.0,1.0,0.85,5000,16,-0.199301912742908,0.040560947913332,-0.199302281233963,0.040598977424503,3.6849105500280643e-07,3.8029511170996344e-05
1,1.0,1.0,1.0,0.85,5000,17,-0.2268616098913842,0.0411286097151531,-0.226861609891385,0.0413444733433745,8.049116928532385e-16,0.00021586362822140215
1,1.0,1.0,1.0,0.85,5000,18,-0.1029142148402083,0.0409731016582957,-0.102914798417769,0.0408492124346108,5.835775607060389e-07,0.00012388922368489902
1,1.0,1.0,1.0,0.85,5000,19,-0.1488305317554377,0.0405500051426442,-0.148830531672462,0.0405163285783931,8.297570963655687e-11,3.367656425110055e-05
1,1.0,1.0,1.0,0.85,5000,20,-0.2343618814041705,0.040810059317555,-0.234361881404171,0.0407833384708412,4.996003610813204e-16,2.672084671379721e-05
1,1.0,1.0,1.0,0.85,5000,21,-0.2294955213506193,0.0412928374695516,-0.229495521350619,0.041230671771862,3.0531133177191805e-16,6.216569768959651e-05
1,1.0,1.0,1.0,0.85,5000,22,-0.0997029600394056,0.0404608303154746,-0.0997029272494876,0.040404121443579,3.2789918003039986e-08,5.670887189559992e-05
1,1.0,1.0,1.0,0.85,5000,23,-0.1507391928962328,0.0410771467774873,-0.150739192728189,0.041237267575881,1.6804380109647354e-10,0.00016012079839369808
1,1.0,1.0,1.0,0.85,5000,24,-0.1893551944396155,0.0408302895677189,-0.189355193518454,0.0406519345166768,9.211614804272017e-10,0.0001783550510420992
1,1.0,1.0,1.0,0.85,5000,25,-0.129780208816596,0.0405939255225784,-0.129780208630508,0.040493829296123,1.8608800611552567e-10,0.00010009622645539701
1,1.0,1.0,1.0,0.85,5000,26,-0.1323992301348916,0.0415544043652353,-0.13239922998032,0.0415371596102072,1.5457160551513027e-10,1.7244755028102132e-05
1,1.0,1.0,1.0,0.85,5000,27,-0.193127073518974,0.0404523170525591,-0.193127073315788,0.0405859004507982,2.03186023561841e-10,0.00013358339823910104
1,1.0,1.0,1.0,0.85,5000,28,-0.169894169333537,0.0412418040604299,-0.169894169215095,0.0411054517109191,1.184419784472368e-10,0.0001363523495107946
1,1.0,1.0,1.0,0.85,5000,29,-0.1198682772976173,0.04111969930185,-0.119868277192297,0.0412106921327043,1.0532030803034331e-10,9.09928308543001e-05
1,1.0,1.0,1.0,0.85,5000,30,-0.1844217478215936,0.0409447857097149,-0.184421746702576,0.0410866007375469,1.1190176008035735e-09,0.00014181502783199712
1,1.0,1.0,1.0,0.85,5000,31,-0.0954303239492535,0.0411871868030277,-0.0954303239418791,0.0413414582119605,7.374406640892062e-12,0.00015427140893280178
1,1.0,1.0,1.0,0.85,5000,32,-0.2263701221070338,0.0407987249635702,-0.226370122107034,0.0408062048649695,1.942890293094024e-16,7.4799013993001595e-06
1,1.0,1.0,1.0,0.85,5000,33,-0.1038229859713688,0.0402286140402139,-0.103822985923629,0.0401883236235682,4.773979822569885e-11,4.029041664569549e-05
1,1.0,1.0,1.0,0.85,5000,34,-0.1853875554687954,0.040599329125785,-0.185387555468795,0.0406935281300822,3.885780586188048e-16,9.419900429720462e-05
1,1.0,1.0,1.0,0.85,5000,35,-0.171710757600549,0.0402556861272726,-0.171710651309878,0.0402367365151904,1.0629067098699707e-07,1.894961208220164e-05
1,1.0,1.0,1.0,0.85,5000,36,-0.1231262931180646,0.0405715505899129,-0.123126292838406,0.04019950655079,2.7965860183165603e-10,0.0003720440391229013
1,1.0,1.0,1.0,0.85,5000,37,-0.1708136074110598,0.0405616886784118,-0.170813607386729,0.0405268277698897,2.4330815140416462e-11,3.48609085220955e-05
1,1.0,1.0,1.0,0.85,5000,38,-0.181268798753399,0.0409741264621698,-0.181268898276626,0.040935570135793,9.952322702067029e-08,3.8556326376802674e-05
1,1.0,1.0,1.0,0.85,5000,39,-0.1895752627091263,0.0409245596302488,-0.189575262709126,0.0409103157967406,3.0531133177191805e-16,1.4243833508197079e-05
1,1.0,1.0,1.0,0.85,5000,40,-0.1117393789925909,0.0408424980933813,-0.11173915524653,0.0409197288866875,2.2374606090114213e-07,7.723079330619609e-05
1,1.0,1.0,1.0,0.85,5000,41,-0.221265639092319,0.0407491070574798,-0.221265639092319,0.0408597452888341,0.0,0.00011063823135430001
1,1.0,1.0,1.0,0.85,5000,42,-0.1876302641168051,0.0402733285648128,-0.187630272866089,0.0405278596293843,8.749283880726821e-09,0.0002545310645715032
1,1.0,1.0,1.0,0.85,5000,43,-0.1569852176241313,0.0405792242287639,-0.156985217201293,0.0404943391860647,4.2283831991341003e-10,8.488504269919817e-05
1,1.0,1.0,1.0,0.85,5000,44,-0.1428116803175471,0.0399725687026633,-0.142811680229945,0.0399734570084021,8.760209224689675e-11,8.883057387998328e-07
1,1.0,1.0,1.0,0.85,5000,45,-0.1092533928799721,0.0404924925535903,-0.109253392876013,0.0407641258940695,3.959096939176732e-12,0.0002716333404792007
1,1.0,1.0,1.0,0.85,5000,46,-0.1330879956580184,0.0406206201193074,-0.133088214371438,0.0409423746748721,2.187134195974494e-07,0.0003217545555646989
1,1.0,1.0,1.0,0.85,5000,47,-0.1305547346320739,0.0407785962727133,-0.130554734231949,0.0404624528798629,4.001249054308431e-10,0.00031614339285039594
1,1.0,1.0,1.0,0.85,5000,48,-0.1685687514610756,0.0409631946271581,-0.168568751461076,0.0409351731534644,3.885780586188048e-16,2.802147369369845e-05
1,1.0,1.0,1.0,0.85,5000,49,-0.204052970821169,0.0406007091593213,-0.204052970821169,0.0405593719717098,0.0,4.133718761149818e-05
2,1.0,1.0,0.5,1.0,5000,0,-0.0826255865013152,0.0402431726414988,-0.0826255864910196,0.0401673824666033,1.0295597707710158e-11,7.579017489550005e-05
2,1.0,1.0,0.5,1.0,5000,1,-0.158674863631708,0.0400106835728714,-0.158674863631708,0.0400293174977313,0.0,1.8633924859901008e-05
2,1.0,1.0,0.5,1.0,5000,2,-0.1592989595388096,0.0394286950558844,-0.15929895953881,0.039507845760429,3.885780586188048e-16,7.915070454459633e-05
2,1.0,1.0,0.5,1.0,5000,3,-0.1184353163920206,0.03971867314382,-0.118435316392021,0.0399121182066763,4.0245584642661925e-16,0.00019344506285629698
2,1.0,1.0,0.5,1.0,5000,4,-0.0982861336081778,0.0401307362552427,-0.0982861360548629,0.0401160106096167,2.446685104517954e-09,1.4725645626004202e-05
2,1.0,1.0,0.5,1.0,5000,5,-0.059615452654653,0.0397149760656617,-0.0596154526842727,0.0395928267752682,2.9619702524019687e-11,0.00012214929039349592
2,1.0,1.0,0.5,1.0,5000,6,-0.0751973698823427,0.0395335261882902,-0.0751979583522476,0.0396754614629757,5.884699049024666e-07,0.00014193527468549932
2,1.0,1.0,0.5,1.0,5000,7,-0.1051709830937406,0.0403938212828861,-0.105170986325808,0.0403415631835828,3.2320674053787357e-09,5.2258099303301164e-05
2,1.0,1.0,0.5,1.0,5000,8,-0.130037702433412,0.0404202487251437,-0.130037702433412,0.0403550407120358,0.0,6.520801310790081e-05
2,1.0,1.0,0.5,1.0,5000,9,-0.0871981219581611,0.0398630382416803,-0.08719812228578,0.0399338137907213,3.2761890422783324e-10,7.077554904100225e-05
2,1.0,1.0,0.5,1.0,5000,10,-0.062630244788736,0.0400111056403188,-0.0626302447918376,0.0399061125056408,3.101602308319684e-12,0.00010499313467800253
2,1.0,1.0,0.5,1.0,5000,11,-0.0888215377379388,0.0401018553843384,-0.0888215377538253,0.0400893559630152,1.5886500448480945e-11,1.2499421323197701e-05
2,1.0,1.0,0.5,1.0,5000,12,-0.1388829497248765,0.0397377784052482,-0.138882949724876,0.0395611116760385,4.996003610813204e-16,0.0001766667292096985
2,1.0,1.0,0.5,1.0,5000,13,-0.0776710322496829,0.0403981634813675,-0.0776710322558339,0.040550341837222,6.1509963789063704e-12,0.00015217835585449452
2,1.0,1.0,0.5,1.0,5000,14,-0.0978751274122922,0.0400390886600495,-0.0978751273738629,0.0400884792253385,3.842930140773859e-11,4.939056528899949e-05
2,1.0,1.0,0.5,1.0,5000,15,-0.0385022721665703,0.0399647902507778,-0.038502272168526,0.0395806071561322,1.9556994912406367e-12,0.00038418309464560013
2,1.0,1.0,0.5,1.0,5000,16,-0.0997657694438535,0.0406170868930896,-0.0997657697419508,0.0406027432504014,2.980972968469331e-10,1.4343642688201264e-05
2,1.0,1.0,0.5,1.0,5000,17,-0.0954913035045753,0.0401379168403155,-0.0954913034743737,0.0401896188784808,3.020159122790744e-11,5.1702038165298e-05
2,1.0,1.0,0.5,1.0,5000,18,-0.1975119053408183,0.0403440858089309,-0.197511905340818,0.0407061094335488,3.0531133177191805e-16,0.0003620236246178951
2,1.0,1.0,0.5,1.0,5000,19,-0.1020019855542225,0.0402091878781296,-0.102001985554223,0.0402344401113378,4.996003610813204e-16,2.5252233208206132e-05
2,1.0,1.0,0.5,1.0,5000,20,-0.0934590962326009,0.0402248150401516,-0.0934590962112389,0.0402775317793356,2.1361995505841946e-11,5.2716739183999994e-05
2,1.0,1.0,0.5,1.0,5000,21,-0.0984551233093451,0.0405294123145821,-0.0984551232648946,0.0407020442681221,4.4450498837278474e-11,0.00017263195354000338
2,1.0,1.0,0.5,1.0,5000,22,-0.0617283349430295,0.0397407306437613,-0.0617283349899563,0.0396575612038684,4.692680272144756e-11,8.316943989290088e-05
2,1.0,1.0,0.5,1.0,5000,23,-0.1233275031513842,0.0400600552228272,-0.123327502884056,0.0401700578483256,2.673282012422007e-10,0.00011000262549840101
2,1.0,1.0,0.5,1.0,5000,24,-0.126324653626846,0.0405411707209674,-0.126324653626846,0.0405243738908066,0.0,1.679683016080069e-05
2,1.0,1.0,0.5,1.0,5000,25,-0.124120618298304,0.0405513715463193,-0.124120618298304,0.0405633167902176,0.0,1.1945243898303648e-05
2,1.0,1.0,0.5,1.0,5000,26,-0.1634223077603014,0.040283486477443,-0.163422000562207,0.0401837721694111,3.0719809440693524e-07,9.971430803189935e-05
2,1.0,1.0,0.5,1.0,5000,27,-0.1564163717978693,0.0403859854244731,-0.156416371797869,0.0404548894580643,3.0531133177191805e-16,6.890403359120084e-05
2,1.0,1.0,0.5,1.0,5000,28,-0.114768039318145,0.0403019932476388,-0.114768039144572,0.0403308260928828,1.735730031926508e-10,2.883284524399926e-05
2,1.0,1.0,0.5,1.0,5000,29,-0.1128164152587977,0.0398242314356392,-0.112816415258798,0.0398123445760602,3.0531133177191805e-16,1.1886859579000875e-05
2,1.0,1.0,0.5,1.0,5000,30,-0.1934418004271955,0.0398060635004911,-0.193441800427195,0.0394034515315194,4.996003610813204e-16,0.0004026119689717056
2,1.0,1.0,0.5,1.0,5000,31,-0.1040576504002538,0.0404856874193342,-0.104057650316782,0.0407804824665937,8.347179891732281e-11,0.00029479504725950234
2,1.0,1.0,0.5,1.0,5000,32,-0.1221023270919536,0.0398848612828345,-0.122102327191846,0.0395917001516914,9.989239990737531e-11,0.0002931611311430965
2,1.0,1.0,0.5,1.0,5000,33,-0.1331592445384612,0.0404939383680861,-0.133159244538461,0.040327809322054,1.942890293094024e-16,0.0001661290460321027
2,1.0,1.0,0.5,1.0,5000,34,-0.1386043255936353,0.0403442544488268,-0.138604330820718,0.0400975962264167,5.2270826833566986e-09,0.00024665822241010105
2,1.0,1.0,0.5,1.0,5000,35,-0.1526254529925828,0.040302211955865,-0.152625692843389,0.0401447228459233,2.398508062162463e-07,0.00015748910994170529
2,1.0,1.0,0.5,1.0,5000,36,-0.1395751182438151,0.0399527809001292,-0.139575118243815,0.0400203683636815,1.1102230246251565e-16,6.758746355230161e-05
2,1.0,1.0,0.5,1.0,5000,37,-0.0435585643074718,0.0404210431337278,-0.0435583844957517,0.0406518720264268,1.798117200968452e-07,0.00023082889269899348
2,1.0,1.0,0.5,1.0,5000,38,-0.0804014202689345,0.0398435049648977,-0.0804014202709378,0.0398521658988675,2.0033003034214403e-12,8.660933969804885e-06
2,1.0,1.0,0.5,1.0,5000,39,-0.1066801454599989,0.040333985618481,-0.106680145476622,0.0402099189787553,1.6623091791956313e-11,0.0001240666397256951
2,1.0,1.0,0.5,1.0,5000,40,-0.1468629792116243,0.0401034245507051,-0.146862979211624,0.0402158079890446,3.0531133177191805e-16,0.0001123834383395042
2,1.0,1.0,0.5,1.0,5000,41,-0.1567978195495078,0.039876002744935,-0.156797819549508,0.0398372750935597,1.942890293094024e-16,3.872765137530321e-05
2,1.0,1.0,0.5,1.0,5000,42,-0.0743008479058755,0.0397324971156557,-0.0743008479536181,0.0398144930572541,4.774260153883603e-11,8.199594159839785e-05
2,1.0,1.0,0.5,1.0,5000,43,-0.1866211471964234,0.0402444910016068,-0.186621161462813,0.0403009559389457,1.4266389597450413e-08,5.646493733890007e-05
2,1.0,1.0,0.5,1.0,5000,44,-0.0627254031426312,0.0405895652577828,-0.0627250296253742,0.0406977062404112,3.7351725699907856e-07,0.00010814098262839494
2,1.0,1.0,0.5,1.0,5000,45,-0.144908127648663,0.0404585095277381,-0.144908127230785,0.0404257368138745,4.1787800997283853e-10,3.277271386360053e-05
2,1.0,1.0,0.5,1.0,5000,46,-0.1631665313287872,0.0398678190706194,-0.163166531328787,0.0398453839839018,1.942890293094024e-16,2.2435086717599584e-05
2,1.0,1.0,0.5,1.0,5000,47,-0.0880257757244383,0.0400628252896138,-0.0880257757405014,0.0400385818412763,1.6063095298335384e-11,2.424344833749925e-05
2,1.0,1.0,0.5,1.0,5000,48,-0.1540596662319592,0.0402465327890839,-0.154059666231959,0.0402030657123456,2.220446049250313e-16,4.3467076738294697e-05
2,1.0,1.0,0.5,1.0,5000,49,-0.1095782575418401,0.0403208273099828,-0.109578469408849,0.0405930112717731,2.118670088951946e-07,0.0002721839617903024
3,1.0,1.0,0.5,0.85,5000,0,-0.2975894496628339,0.04170260692308,-0.297589475137889,0.0417822512221318,2.5475055120960377e-08,7.964429905180093e-05
3,1.0,1.0,0.5,0.85,5000,1,-0.2127741831270123,0.0416153289401718,-0.212774183127012,0.0414256504083259,3.0531133177191805e-16,0.00018967853184589933
3,1.0,1.0,0.5,0.85,5000,2,-0.2793399050468284,0.0408665004417643,-0.279339912974242,0.0410073209262287,7.92741361443916e-09,0.000140820484464399
3,1.0,1.0,0.5,0.85,5000,3,-0.2709055566781398,0.0408728923636674,-0.270905403517805,0.0408764861783835,1.5316033480372582e-07,3.593814716096322e-06
3,1.0,1.0,0.5,0.85,5000,4,-0.2765317453243855,0.0408417724332482,-0.276532078273204,0.0406022096765579,3.3294881846002156e-07,0.00023956275669029942
3,1.0,1.0,0.5,0.85,5000,5,-0.343321374005632,0.0411773314238329,-0.343321566793423,0.0413028594146012,1.9278779100906362e-07,0.000125527990768301
3,1.0,1.0,0.5,0.85,5000,6,-0.2925340897958853,0.0414507865511877,-0.292533257017266,0.0416341283073672,8.327786192863229e-07,0.00018334175617949755
3,1.0,1.0,0.5,0.85,5000,7,-0.3173270488101763,0.0417642893384667,-0.317327048810173,0.0417278889434386,3.3306690738754696e-15,3.640039502809944e-05
3,1.0,1.0,0.5,0.85,5000,8,-0.305931960715448,0.0415139727860646,-0.305932550115949,0.0415181094655485,5.894005010165237e-07,4.136679483901506e-06
3,1.0,1.0,0.5,0.85,5000,9,-0.2250459336777025,0.0411204921859848,-0.225045933677703,0.0410804842588801,4.996003610813204e-16,4.000792710470019e-05
3,1.0,1.0,0.5,0.85,5000,10,-0.2809817225327414,0.0417629327682616,-0.280981722532742,0.041734086834779,6.106226635438361e-16,2.884593348260328e-05
3,1.0,1.0,0.5,0.85,5000,11,-0.2799536970454871,0.0413606078684745,-0.279953697045487,0.0415256585689735,1.1102230246251565e-16,0.000165050700498999
3,1.0,1.0,0.5,0.85,5000,12,-0.2591701245196881,0.0415406681261228,-0.259170124519688,0.0416468661482575,1.1102230246251565e-16,0.00010619802213469864
3,1.0,1.0,0.5,0.85,5000,13,-0.188774171966597,0.0409124644065772,-0.188774171966597,0.040953143308684,0.0,4.067890210680131e-05
3,1.0,1.0,0.5,0.85,5000,14,-0.2588246697897006,0.0411081092355707,-0.2588246697897,0.0408965887889116,6.106226635438361e-16,0.00021152044665909836
3,1.0,1.0,0.5,0.85,5000,15,-0.2579667857075637,0.041490674573781,-0.257966785707564,0.0413909838426617,2.7755575615628914e-16,9.969073111930349e-05
3,1.0,1.0,0.5,0.85,5000,16,-0.2905120538524096,0.040500996899799,-0.290512053852409,0.0406955643347782,5.551115123125783e-16,0.0001945674349792051
3,1.0,1.0,0.5,0.85,5000,17,-0.1592079545785107,0.0409170760851589,-0.15920795457851,0.0410791174532078,6.938893903907228e-16,0.0001620413680489055
3,1.0,1.0,0.5,0.85,5000,18,-0.3695614543861468,0.0414741575036794,-0.369561454386144,0.0412477538060574,2.7755575615628914e-15,0.00022640369762200185
3,1.0,1.0,0.5,0.85,5000,19,-0.3217708683503681,0.0419782879157924,-0.321770868350368,0.0420289320685285,1.1102230246251565e-16,5.064415273609707e-05
3,1.0,1.0,0.5,0.85,5000,20,-0.3021975764896324,0.0413363033749079,-0.302197576489632,0.0412384469425473,3.885780586188048e-16,9.785643236059904e-05
3,1.0,1.0,0.5,0.85,5000,21,-0.2908908587584908,0.0409113484837934,-0.290890858758491,0.0411278926503417,2.220446049250313e-16,0.000216544166548302
3,1.0,1.0,0.5,0.85,5000,22,-0.2567079058151228,0.0412089385295418,-0.256707905815123,0.0410387681644915,1.6653345369377348e-16,0.00017017036505029975
3,1.0,1.0,0.5,0.85,5000,23,-0.2522792307057385,0.0410771788021607,-0.252279230705738,0.0412538730666508,4.996003610813204e-16,0.0001766942644901015
3,1.0,1.0,0.5,0.85,5000,24,-0.3085171923750582,0.0410554061674645,-0.308517353216742,0.0411635825246883,1.6084168380503527e-07,0.0001081763572237937
3,1.0,1.0,0.5,0.85,5000,25,-0.2931329568089486,0.0413589357756906,-0.293132956808949,0.0415191559346719,4.440892098500626e-16,0.000160220158981296
3,1.0,1.0,0.5,0.85,5000,26,-0.3189291609877029,0.0417445714021801,-0.3189291609877,0.041874460298151,2.886579864025407e-15,0.0001298888959708963
3,1.0,1.0,0.5,0.85,5000,27,-0.288332511838179,0.041639297378534,-0.288332511838179,0.0415695190924799,0.0,6.977828605410352e-05
3,1.0,1.0,0.5,0.85,5000,28,-0.2805053849851786,0.0413223299187786,-0.280505384985179,0.041261713585588,4.440892098500626e-16,6.061633319059956e-05
3,1.0,1.0,0.5,0.85,5000,29,-0.2252541381818573,0.0408953976214594,-0.225254138181857,0.0408674643778276,3.0531133177191805e-16,2.7933243631796112e-05
3,1.0,1.0,0.5,0.85,5000,30,-0.3283872296912877,0.0410042959252908,-0.32838722969129,0.0410208564596697,2.275957200481571e-15,1.6560534378901037e-05
3,1.0,1.0,0.5,0.85,5000,31,-0.2906643657470387,0.0416841939530712,-0.290664842987478,0.0415446232135744,4.77240439333837e-07,0.00013957073949680265
3,1.0,1.0,0.5,0.85,5000,32,-0.2949139050739202,0.0412617093505799,-0.29491390507392,0.0412575285460885,1.6653345369377348e-16,4.1808044913965725e-06
3,1.0,1.0,0.5,0.85,5000,33,-0.1809820099085886,0.0405269087366684,-0.180982009908589,0.0403527401552497,4.163336342344337e-16,0.00017416858141870023
3,1.0,1.0,0.5,0.85,5000,34,-0.2524518839095709,0.0414751738548854,-0.252451901853803,0.0415556627534838,1.7944232100219892e-08,8.048889859840064e-05
3,1.0,1.0,0.5,0.85,5000,35,-0.255597583470856,0.0413345352132867,-0.255597583470856,0.041184869168023,0.0,0.0001496660452637022
3,1.0,1.0,0.5,0.85,5000,36,-0.2708278392004093,0.0411266333836139,-0.270827839200409,0.0412001865885725,3.3306690738754696e-16,7.355320495860268e-05
3,1.0,1.0,0.5,0.85,5000,37,-0.2320077662885115,0.0413968036432331,-0.232007766288512,0.0416515826579346,4.996003610813204e-16,0.00025477901470150055
3,1.0,1.0,0.5,0.85,5000,38,-0.2488478937463621,0.0414575681175666,-0.248847893746363,0.0414138944828743,9.159339953157541e-16,4.3673634692299734e-05
3,1.0,1.0,0.5,0.85,5000,39,-0.2379280445310506,0.0410519725960127,-0.237928044531051,0.041274315315818,3.885780586188048e-16,0.000222342719805306
3,1.0,1.0,0.5,0.85,5000,40,-0.2374840995043046,0.0408894054656283,-0.237485740706908,0.0409718675705934,1.641202603402947e-06,8.246210496510448e-05
3,1.0,1.0,0.5,0.85,5000,41,-0.2411611404177833,0.0412498085789144,-0.241161140417783,0.0411260330883669,3.0531133177191805e-16,0.00012377549054749803
3,1.0,1.0,0.5,0.85,5000,42,-0.2352315818026883,0.0410761392867105,-0.235231581802688,0.041157563524519,3.0531133177191805e-16,8.142423780849867e-05
3,1.0,1.0,0.5,0.85,5000,43,-0.198800740627659,0.0405684632236889,-0.198800740627659,0.0408344086170784,0.0,0.00026594539338949813
3,1.0,1.0,0.5,0.85,5000,44,-0.2609934310864366,0.0413151640858438,-0.260993431086437,0.0417544025260198,4.440892098500626e-16,0.00043923844017600133
3,1.0,1.0,0.5,0.85,5000,45,-0.2602190155159239,0.0408008120227888,-0.260219222565613,0.0409360403310698,2.0704968906049004e-07,0.00013522830828100602
3,1.0,1.0,0.5,0.85,5000,46,-0.3381188018702326,0.0414522655161664,-0.338118800893477,0.0413487748013983,9.76755565318399e-10,0.00010349071476810356
3,1.0,1.0,0.5,0.85,5000,47,-0.323150370482087,0.041044335519808,-0.323150370482086,0.040967009189267,9.992007221626409e-16,7.732633054100685e-05
3,1.0,1.0,0.5,0.85,5000,48,-0.2041888068453119,0.0412397274699538,-0.204188806845311,0.0413486960896908,9.159339953157541e-16,0.00010896861973699878
3,1.0,1.0,0.5,0.85,5000,49,-0.2561433612801664,0.0418024635304237,-0.256143361280167,0.0418606747516955,6.106226635438361e-16,5.821122127179501e-05
4,1.0,1.0,0.33,1.0,5000,0,-0.1919102603050477,0.0405729509830573,-0.191910260305048,0.0406126881333169,3.0531133177191805e-16,3.9737150259601395e-05
4,1.0,1.0,0.33,1.0,5000,1,-0.1541382459031205,0.0407910856271898,-0.154138058650784,0.0408894962807019,1.8725233649763418e-07,9.841065351209877e-05
4,1.0,1.0,0.33,1.0,5000,2,-0.1413572288474412,0.0409583725672848,-0.141357228847441,0.0409195427568646,1.942890293094024e-16,3.882981042020034e-05
4,1.0,1.0,0.33,1.0,5000,3,-0.1310439068082617,0.0405077017511264,-0.131043906808261,0.0405429303544485,6.938893903907228e-16,3.522860332210581e-05
4,1.0,1.0,0.33,1.0,5000,4,-0.2210970246717769,0.0413406737747358,-0.221097024671777,0.0412505652558106,1.1102230246251565e-16,9.010851892519989e-05
4,1.0,1.0,0.33,1.0,5000,5,-0.1430079620704403,0.0404854390362211,-0.14300796207044,0.0405885835495176,3.0531133177191805e-16,0.00010314451329650198
4,1.0,1.0,0.33,1.0,5000,6,-0.2362715236383464,0.0407444446119499,-0.236271523638347,0.0408087538151846,6.106226635438361e-16,6.430920323469841e-05
4,1.0,1.0,0.33,1.0,5000,7,-0.168397683216934,0.0407015018303727,-0.168397683216934,0.0406578020011825,0.0,4.369982919020382e-05
4,1.0,1.0,0.33,1.0,5000,8,-0.146600139618668,0.0406415371099726,-0.146600139618668,0.0408315874147185,0.0,0.0001900503047458993
4,1.0,1.0,0.33,1.0,5000,9,-0.1640488984676834,0.0401914309876074,-0.164048898467683,0.0402637424419897,3.885780586188048e-16,7.231145438230113e-05
4,1.0,1.0,0.33,1.0,5000,10,-0.1571289282618674,0.0409592082886815,-0.157128928261868,0.0407902670545008,6.106226635438361e-16,0.00016894123418070145
4,1.0,1.0,0.33,1.0,5000,11,-0.2297778423985507,0.0408521690127513,-0.229777986812041,0.0410391784038589,1.444134903050287e-07,0.00018700939110759957
4,1.0,1.0,0.33,1.0,5000,12,-0.1478888592422185,0.039985257660001,-0.147888561150855,0.0400956257682689,2.9809136350977816e-07,0.00011036810826790117
4,1.0,1.0,0.33,1.0,5000,13,-0.188897601219594,0.0409421836747818,-0.188897601219594,0.0410915830676683,0.0,0.00014939939288650256
4,1.0,1.0,0.33,1.0,5000,14,-0.1368030493546808,0.04078180325669,-0.136803049354681,0.0406884603340652,1.942890293094024e-16,9.334292262479921e-05
4,1.0,1.0,0.33,1.0,5000,15,-0.1750405694887221,0.0402857558897297,-0.1750405772724,0.0402656604740837,7.783677896666674e-09,2.009541564600148e-05
4,1.0,1.0,0.33,1.0,5000,16,-0.2308610375274249,0.039869405436355,-0.230861037527425,0.0400030599512981,1.1102230246251565e-16,0.00013365451494310593
4,1.0,1.0,0.33,1.0,5000,17,-0.2506788588943414,0.0412380779776574,-0.250678858971534,0.0411476039634361,7.719264116801128e-11,9.047401422129786e-05
4,1.0,1.0,0.33,1.0,5000,18,-0.2307856995171267,0.0413532460578892,-0.230785699517127,0.0410821611877592,2.7755575615628914e-16,0.00027108487012999366
4,1.0,1.0,0.33,1.0,5000,19,-0.1476210486317193,0.0403002100947748,-0.14762080811647,0.0404615974072801,2.405152493001328e-07,0.00016138731250529836
4,1.0,1.0,0.33,1.0,5000,20,-0.1774734703290796,0.0401247210481847,-0.17747347032908,0.0401710133219945,4.163336342344337e-16,4.629227380979761e-05
4,1.0,1.0,0.33,1.0,5000,21,-0.1371492719373294,0.0404946531748895,-0.137149267768897,0.040712077394586,4.1684324048052446e-09,0.00021742421969650483
4,1.0,1.0,0.33,1.0,5000,22,-0.2356359097509376,0.040597403599723,-0.235635909750937,0.0404687767550188,5.828670879282072e-16,0.00012862684470419522
4,1.0,1.0,0.33,1.0,5000,23,-0.2507972233425404,0.0411059204034498,-0.250797223342541,0.0412195417421771,6.106226635438361e-16,0.0001136213387273044
4,1.0,1.0,0.33,1.0,5000,24,-0.1496593895641187,0.040506061051441,-0.149659389564118,0.0407307124666845,6.938893903907228e-16,0.00022465141524349863
4,1.0,1.0,0.33,1.0,5000,25,-0.2139574034779118,0.0404652037295507,-0.213957403477912,0.0405902671729977,1.942890293094024e-16,0.00012506344344699605
4,1.0,1.0,0.33,1.0,5000,26,-0.2717197389527079,0.0404892525716711,-0.271719738952708,0.0401656822930642,1.1102230246251565e-16,0.00032357027860690363
4,1.0,1.0,0.33,1.0,5000,27,-0.1579196359860151,0.0408288811868013,-0.157919635986014,0.0407907119077076,1.1102230246251565e-15,3.81692790937041e-05
4,1.0,1.0,0.33,1.0,5000,28,-0.1854543124701474,0.0416001780226853,-0.185454312470147,0.0418879168915712,4.163336342344337e-16,0.0002877388688859034
4,1.0,1.0,0.33,1.0,5000,29,-0.1665049588133097,0.0406197127758392,-0.16650495881331,0.0407429613190657,3.0531133177191805e-16,0.00012324854322649792
4,1.0,1.0,0.33,1.0,5000,30,-0.1684825453756216,0.0407586456140047,-0.168482545375622,0.0407675626473808,3.885780586188048e-16,8.91703337610461e-06
4,1.0,1.0,0.33,1.0,5000,31,-0.1056449354195424,0.040773382354727,-0.105644935419543,0.0408342393420809,6.106226635438361e-16,6.085698735389805e-05
4,1.0,1.0,0.33,1.0,5000,32,-0.1852688987095654,0.0405279796923227,-0.185268898709566,0.0404375381614164,6.106226635438361e-16,9.044153090629475e-05
